iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
NZL,Oceania,New Zealand,2020-03-31,2036,25086,5.2020001411437988,0.42199999094009399,1748,0.3619999885559082,3.9999999105930328E-2,24.899999618530273,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-01,3662,28748,5.9619998931884766,0.75900000333786011,1992,0.41299998760223389,3.5999998450279236E-2,27.700000762939453,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-02,4057,32805,6.8029999732971191,0.8410000205039978,2274,0.47200000286102295,3.2000001519918442E-2,31,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-03,4361,37166,7.7069997787475586,0.90399998426437378,2632,0.54600000381469727,2.7000000700354576E-2,36.799999237060547,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-04,2603,39769,8.2469997406005859,0.54000002145767212,2809,0.58300000429153442,0.02500000037252903,39.400001525878906,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-05,2541,42310,8.7740001678466797,0.52700001001358032,3031,0.62900000810623169,0.02500000037252903,40.400001525878906,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-06,3378,45688,9.4739999771118164,0.70099997520446777,3234,0.67100000381469727,2.3000000044703484E-2,43.799999237060547,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-07,4834,50522,10.47700023651123,1.0019999742507935,3634,0.75400000810623169,1.9999999552965164E-2,49.599998474121094,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-08,3705,54227,11.244999885559082,0.76800000667572021,3640,0.75499999523162842,1.9999999552965164E-2,50.799999237060547,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-09,3788,58015,12.031000137329102,0.78600001335144043,3601,0.74699997901916504,1.7999999225139618E-2,57,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-10,1716,59731,12.38700008392334,0.35600000619888306,3224,0.66900002956390381,1.7999999225139618E-2,54.400001525878906,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-11,1794,61525,12.758999824523926,0.37200000882148743,3108,0.64499998092651367,1.7000000923871994E-2,60.099998474121094,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-12,1350,62875,13.038999557495117,0.2800000011920929,2938,0.60900002717971802,1.4000000432133675E-2,70.699996948242188,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-13,1482,64357,13.345999717712402,0.30700001120567322,2667,0.55299997329711914,1.3000000268220901E-2,76.800003051757813,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-14,3123,67480,13.994000434875488,0.64800000190734863,2423,0.50199997425079346,1.2000000104308128E-2,82.300003051757813,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-15,4021,71501,14.826999664306641,0.83399999141693115,2468,0.51200002431869507,9.9999997764825821E-3,98.199996948242188,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-16,4396,75897,15.73900032043457,0.91200000047683716,2555,0.52999997138977051,8.999999612569809E-3,110.40000152587891,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-17,4850,80747,16.745000839233398,1.0060000419616699,3002,0.62300002574920654,6.0000000521540642E-3,166.80000305175781,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-18,3206,83953,17.409999847412109,0.66500002145767212,3204,0.66399997472763062,4.999999888241291E-3,203.89999389648438,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-19,2306,86259,17.88800048828125,0.4779999852180481,3341,0.69300001859664917,4.0000001899898052E-3,231.5,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-20,5732,91991,19.076000213623047,1.1890000104904175,3948,0.8190000057220459,3.0000000260770321E-3,303.70001220703125,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-21,7124,99115,20.554000854492188,1.4769999980926514,4519,0.93699997663497925,2.0000000949949026E-3,400.39999389648438,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-22,6243,105358,21.847999572753906,1.2949999570846558,4837,1.003000020980835,2.0000000949949026E-3,520.9000244140625,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-23,6640,111998,23.225000381469727,1.3769999742507935,5157,1.0690000057220459,2.0000000949949026E-3,656.4000244140625,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-24,6543,118541,24.582000732421875,1.3569999933242798,5399,1.1200000047683716,1.0000000474974513E-3,726.70001220703125,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-25,2741,121282,25.150999069213867,0.56800001859664917,5333,1.1059999465942383,1.0000000474974513E-3,777.70001220703125,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-26,2098,123380,25.586000442504883,0.43500000238418579,5303,1.1000000238418579,1.0000000474974513E-3,976.79998779296875,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-27,2034,125414,26.006999969482422,0.42199999094009399,4775,0.99000000953674316,1.0000000474974513E-3,1044.5999755859375,,,,,,,,,,,96.300003051757813,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-28,5102,130516,27.065000534057617,1.0579999685287476,4486,0.93000000715255737,1.0000000474974513E-3,1082.800048828125,,,,,,,,,,,87.040000915527344,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-29,5351,135867,28.174999237060547,1.1100000143051147,4358,0.90399998426437378,1.0000000474974513E-3,1220.4000244140625,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-04-30,5474,141341,29.309999465942383,1.1349999904632568,4192,0.86900001764297485,1.0000000474974513E-3,1275.699951171875,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-01,5653,146994,30.482999801635742,1.1720000505447388,4065,0.84299999475479126,1.0000000474974513E-3,1185.5,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-02,2803,149797,31.063999176025391,0.58099997043609619,4074,0.84500002861022949,1.0000000474974513E-3,1677.199951171875,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-03,1660,151457,31.408000946044922,0.34400001168251038,4011,0.8320000171661377,1.0000000474974513E-3,1560.0999755859375,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-04,5237,156694,32.493999481201172,1.0859999656677246,4469,0.92699998617172241,0,2234.5,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-05,6864,163558,33.916999816894531,1.4229999780654907,4720,0.97899997234344482,0,2360,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-06,7282,170840,35.428001403808594,1.5099999904632568,4996,1.0360000133514404,0,2690.39990234375,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-07,7814,178654,37.048000335693359,1.6200000047683716,5330,1.1050000190734863,0,3392.699951171875,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-08,8435,187089,38.797000885009766,1.7489999532699585,5728,1.187999963760376,0,5728,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-09,3435,190524,39.508998870849609,0.71200001239776611,5818,1.2059999704360962,0,5818,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-10,1745,192269,39.870998382568359,0.3619999885559082,5830,1.2089999914169312,0,4079.800048828125,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-11,5427,197696,40.997001647949219,1.125,5857,1.2150000333786011,0,3728.199951171875,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
NZL,Oceania,New Zealand,2020-05-12,7495,205191,42.550998687744141,1.5540000200271606,5948,1.2330000400543213,0,4625.2001953125,,,,,,,,,,,83.330001831054688,18.205999374389648,37.900001525878906,15.321999549865723,9.7200002670288086,36085.84375,,128.7969970703125,8.0799999237060547,14.800000190734863,17.200000762939453,,2.6099998950958252,82.290000915527344,0.9309999942779541
